NumEvents 32

 20.001	2	1
 22.501	2	1
 25.001	2	1
 27.501	2	1
 30.001	2	1
 32.501	2	1
 35.001	2	1
 37.501	2	1
 60.002	2	1
 62.502	2	1
 65.002	2	1
 67.502	2	1
 70.002	2	1
 72.502	2	1
 75.002	2	1
 77.503	2	1
100.003	2	1
102.503	2	1
105.003	2	1
107.503	2	1
110.004	2	1
112.504	2	1
115.004	2	1
117.504	2	1
140.004	2	1
142.504	2	1
145.005	2	1
147.505	2	1
150.005	2	1
152.505	2	1
155.005	2	1
157.505	2	1
